1.897313380569570079e-03 7.526480592488540424e+03
1.908272185438184476e-03 7.564517244063195903e+03
1.919294287917715051e-03 7.602716458864245396e+03
1.930380053612585712e-03 7.641078561480458120e+03
1.941529850238937413e-03 7.679603873239391760e+03
1.952744047636823486e-03 7.718292712160436167e+03
1.964023017782480854e-03 7.757145392907609676e+03
1.975367134800664129e-03 7.796162226742432722e+03
1.986776774977057781e-03 7.835343521475976559e+03
1.998252316770755734e-03 7.874689579576956021e+03
2.009794140826819033e-03 7.914200686986392611e+03
2.021402629988895520e-03 7.953877120206997461e+03
2.033078169311926253e-03 7.993719151666115067e+03
2.044821146074911767e-03 8.033727049682977849e+03
2.056631949793760305e-03 8.073901078415252414e+03
2.068510972234208472e-03 8.114241497805541258e+03
2.080458607424816048e-03 8.154748563527225087e+03
2.092475251670034096e-03 8.195422526930447930e+03
2.104561303563355894e-03 8.236263634987764817e+03
2.116717164000530768e-03 8.277272130239201942e+03
2.128943236192867242e-03 8.318448250737652415e+03
2.141239925680605595e-03 8.359792229993625369e+03
2.153607640346369770e-03 8.401304296919748595e+03
2.166046790428696484e-03 8.442984675775265714e+03
2.178557788535646737e-03 8.484833586110056785e+03
2.191141049658485405e-03 8.526851242708700738e+03
2.203796991185451911e-03 8.569037854929825698e+03
2.216526032915601581e-03 8.611393618405409143e+03
2.229328597072733741e-03 8.653918716934400436e+03
2.242205108319392671e-03 8.696613328835986977e+03
2.255155993770960061e-03 8.739477627052972821e+03
2.268181683009816429e-03 8.782511779090376876e+03
2.281282608099592310e-03 8.825715946955109757e+03
2.294459203599500102e-03 8.869090287094611995e+03
2.307711906578749188e-03 8.912634950335428584e+03
2.321041156631042587e-03 8.956350081821712593e+03
2.334447395889160341e-03 9.000235820953572329e+03
2.347931069039620525e-03 9.044292301325102017e+03
2.361492623337434378e-03 9.088519650661914056e+03
2.375132508620939487e-03 9.132917990759098757e+03
2.388851177326721444e-03 9.177487437418525587e+03
2.402649084504619639e-03 9.222228100385942525e+03
2.416526687832824555e-03 9.267140083288402820e+03
2.430484447633058341e-03 9.312223483412217320e+03
2.444522826885840369e-03 9.357478385469479690e+03
2.458642291245847350e-03 9.402904859397858672e+03
2.472843309057358874e-03 9.448502967905074911e+03
2.487126351369791429e-03 9.494272766959849832e+03
2.501491891953322184e-03 9.540214305724850419e+03
2.515940407314611656e-03 9.586327626490063267e+03
2.530472376712596203e-03 9.632612764605344637e+03
2.545088282174396300e-03 9.679069748413183333e+03
2.559788608511300283e-03 9.725698599181376267e+03
2.574573843334846974e-03 9.772499331035303840e+03
2.589444477072998067e-03 9.819471950890119842e+03
2.604401002986411577e-03 9.866616458383117788e+03
2.619443917184795072e-03 9.913932845805560646e+03
2.634573718643366032e-03 9.961421098034454189e+03
2.649790909219403717e-03 1.000908119246475144e+04
2.665095993668893833e-03 1.005691309894035840e+04
2.680489479663271217e-03 1.010491677965935924e+04
2.695971877806263139e-03 1.015309218222731943e+04
2.711543701650820631e-03 1.020143923023816023e+04
2.727205467716156944e-03 1.024995783672490506e+04
2.742957695504878377e-03 1.029864790633896700e+04
2.758800907520217015e-03 1.034750933527703637e+04
2.774735629283362794e-03 1.039654201120815742e+04
2.790762389350896159e-03 1.044574581319981917e+04
2.806881719332316588e-03 1.049512061164519400e+04
2.823094153907679520e-03 1.054466626818933582e+04
2.839400230845330001e-03 1.059438263565564012e+04
2.855800491019742145e-03 1.064426955797281880e+04
